date,day_of_week,month,product_name,category,selling_price,stock_before_sale,payment_method,quantity_sold
2025-11-17,Monday,11,Bread,Bakery,35,61,UPI,18
2025-12-01,Monday,12,Soap,Personal Care,40,60,UPI,5
2025-03-24,Monday,3,Bread,Bakery,35,59,Cash,16
2025-08-30,Saturday,8,Bread,Bakery,35,47,UPI,19
2025-04-16,Wednesday,4,Cold Drink,Beverage,40,67,UPI,18
2025-05-04,Sunday,5,Soap,Personal Care,40,61,Cash,9
2025-06-19,Thursday,6,Chips,Snacks,20,44,UPI,9
2025-01-04,Saturday,1,Butter,Dairy,55,63,Card,10
2025-02-06,Thursday,2,Cold Drink,Beverage,40,45,Card,9
2025-11-07,Friday,11,Tea,Beverage,120,69,Cash,19
2025-07-23,Wednesday,7,Maggi,Grocery,15,59,UPI,16
2025-11-19,Wednesday,11,Juice,Beverage,55,83,UPI,13
2025-05-15,Thursday,5,Bread,Bakery,35,85,Cash,17
2025-07-07,Monday,7,Biscuit,Snacks,25,74,UPI,12
2025-09-05,Friday,9,Juice,Beverage,55,42,UPI,6
2025-02-07,Friday,2,Toothpaste,Personal Care,95,72,UPI,7
2025-05-14,Wednesday,5,Bread,Bakery,35,53,Cash,15
2025-08-19,Tuesday,8,Milk,Dairy,60,72,UPI,16
2025-03-13,Thursday,3,Maggi,Grocery,15,70,UPI,17
2025-07-09,Wednesday,7,Bread,Bakery,35,60,Cash,17
2025-03-23,Sunday,3,Milk,Dairy,60,73,Cash,23
2025-03-21,Friday,3,Toothpaste,Personal Care,95,34,Cash,5
2025-05-12,Monday,5,Cold Drink,Beverage,40,38,Card,17
2025-03-17,Monday,3,Coffee,Beverage,180,27,UPI,7
2025-09-22,Monday,9,Biscuit,Snacks,25,62,Cash,12
2025-06-26,Thursday,6,Bread,Bakery,35,71,Card,14
2025-07-11,Friday,7,Milk,Dairy,60,68,Cash,17
2025-09-04,Thursday,9,Cold Drink,Beverage,40,57,Card,7
2025-02-03,Monday,2,Maggi,Grocery,15,52,UPI,18
2025-05-23,Friday,5,Bread,Bakery,35,86,Cash,17
2025-04-11,Friday,4,Maggi,Grocery,15,69,UPI,18
2025-01-07,Tuesday,1,Juice,Beverage,55,43,Cash,9
2025-01-17,Friday,1,Milk,Dairy,60,77,UPI,17
2025-02-04,Tuesday,2,Milk,Dairy,60,71,Card,16
2025-10-03,Friday,10,Chips,Snacks,20,58,Cash,10
2025-05-12,Monday,5,Bread,Bakery,35,78,Card,14
2025-04-27,Sunday,4,Cold Drink,Beverage,40,76,UPI,18
2025-04-08,Tuesday,4,Milk,Dairy,60,42,UPI,14
2025-04-27,Sunday,4,Maggi,Grocery,15,92,Cash,24
2025-10-02,Thursday,10,Sugar,Grocery,45,80,Cash,10
2025-03-01,Saturday,3,Bread,Bakery,35,69,UPI,19
2025-04-21,Monday,4,Tea,Beverage,120,62,UPI,11
2025-08-09,Saturday,8,Maggi,Grocery,15,91,Cash,22
2025-11-22,Saturday,11,Coffee,Beverage,180,88,UPI,20
2025-11-20,Thursday,11,Milk,Dairy,60,71,UPI,19
2025-11-27,Thursday,11,Milk,Dairy,60,74,UPI,20
2025-10-15,Wednesday,10,Milk,Dairy,60,48,Card,21
2025-09-07,Sunday,9,Juice,Beverage,55,62,UPI,10
2025-02-03,Monday,2,Bread,Bakery,35,79,UPI,16
2025-08-15,Friday,8,Juice,Beverage,55,67,Cash,7
2025-04-10,Thursday,4,Chips,Snacks,20,76,UPI,8
2025-06-06,Friday,6,Milk,Dairy,60,85,UPI,16
2025-06-03,Tuesday,6,Maggi,Grocery,15,53,Cash,20
2025-03-22,Saturday,3,Bread,Bakery,35,90,UPI,20
2025-12-06,Saturday,12,Bread,Bakery,35,72,Card,19
2025-08-02,Saturday,8,Toothpaste,Personal Care,95,46,UPI,10
2025-06-05,Thursday,6,Cold Drink,Beverage,40,53,UPI,14
2025-06-11,Wednesday,6,Milk,Dairy,60,56,UPI,17
2025-08-02,Saturday,8,Rice,Grocery,70,34,Card,11
2025-03-13,Thursday,3,Milk,Dairy,60,86,UPI,17
2025-04-14,Monday,4,Chips,Snacks,20,71,Cash,9
2025-07-11,Friday,7,Milk,Dairy,60,54,UPI,14
2025-10-13,Monday,10,Rice,Grocery,70,68,UPI,9
2025-02-24,Monday,2,Cold Drink,Beverage,40,41,UPI,6
2025-10-31,Friday,10,Biscuit,Snacks,25,83,Cash,14
2025-12-28,Sunday,12,Toothpaste,Personal Care,95,48,Card,11
2025-01-31,Friday,1,Coffee,Beverage,180,66,UPI,6
2025-08-13,Wednesday,8,Tea,Beverage,120,36,UPI,9
2025-02-07,Friday,2,Cold Drink,Beverage,40,77,Cash,8
2025-03-19,Wednesday,3,Chips,Snacks,20,51,Cash,12
2025-08-13,Wednesday,8,Coffee,Beverage,180,44,Cash,4
2025-05-14,Wednesday,5,Biscuit,Snacks,25,66,Cash,13
2025-03-13,Thursday,3,Biscuit,Snacks,25,79,Cash,9
2025-07-04,Friday,7,Biscuit,Snacks,25,79,Card,12
2025-08-28,Thursday,8,Bread,Bakery,35,63,UPI,14
2025-12-27,Saturday,12,Bread,Bakery,35,78,Cash,20
2025-03-03,Monday,3,Maggi,Grocery,15,66,UPI,19
2025-01-25,Saturday,1,Tea,Beverage,120,64,UPI,21
2025-01-17,Friday,1,Sugar,Grocery,45,50,Cash,10
2025-10-22,Wednesday,10,Tea,Beverage,120,78,UPI,11
2025-10-13,Monday,10,Maggi,Grocery,15,52,Cash,22
2025-02-14,Friday,2,Chips,Snacks,20,61,Cash,12
2025-02-07,Friday,2,Butter,Dairy,55,44,UPI,7
2025-03-19,Wednesday,3,Cold Drink,Beverage,40,32,UPI,8
2025-08-21,Thursday,8,Coffee,Beverage,180,76,Cash,7
2025-08-10,Sunday,8,Chips,Snacks,20,70,UPI,14
2025-07-19,Saturday,7,Shampoo,Personal Care,180,38,UPI,4
2025-04-25,Friday,4,Bread,Bakery,35,80,Cash,17
2025-12-01,Monday,12,Tea,Beverage,120,57,Card,15
2025-10-23,Thursday,10,Biscuit,Snacks,25,82,UPI,13
2025-02-21,Friday,2,Milk,Dairy,60,68,Cash,14
2025-03-07,Friday,3,Chips,Snacks,20,54,Card,12
2025-06-11,Wednesday,6,Milk,Dairy,60,77,UPI,15
2025-08-06,Wednesday,8,Milk,Dairy,60,50,Card,16
2025-07-01,Tuesday,7,Bread,Bakery,35,41,Card,13
2025-03-05,Wednesday,3,Juice,Beverage,55,29,UPI,8
2025-04-17,Thursday,4,Biscuit,Snacks,25,35,UPI,12
2025-04-16,Wednesday,4,Rice,Grocery,70,65,Cash,8
2025-03-31,Monday,3,Maggi,Grocery,15,77,Cash,20
2025-04-18,Friday,4,Maggi,Grocery,15,67,Cash,16
2025-06-12,Thursday,6,Milk,Dairy,60,49,UPI,17
2025-09-17,Wednesday,9,Maggi,Grocery,15,68,UPI,18
2025-08-22,Friday,8,Maggi,Grocery,15,36,UPI,16
2025-02-21,Friday,2,Rice,Grocery,70,50,Card,7
2025-08-11,Monday,8,Chips,Snacks,20,44,Card,10
2025-11-26,Wednesday,11,Maggi,Grocery,15,45,Card,24
2025-11-28,Friday,11,Milk,Dairy,60,47,Cash,18
2025-01-05,Sunday,1,Bread,Bakery,35,50,UPI,21
2025-01-20,Monday,1,Sugar,Grocery,45,64,Cash,6
2025-12-05,Friday,12,Cold Drink,Beverage,40,51,Cash,8
2025-08-03,Sunday,8,Chips,Snacks,20,66,Card,13
2025-12-09,Tuesday,12,Biscuit,Snacks,25,53,Card,10
2025-03-25,Tuesday,3,Maggi,Grocery,15,67,UPI,16
2025-07-11,Friday,7,Rice,Grocery,70,66,UPI,7
2025-06-19,Thursday,6,Chips,Snacks,20,58,UPI,8
2025-07-28,Monday,7,Cold Drink,Beverage,40,60,UPI,6
2025-09-26,Friday,9,Soap,Personal Care,40,33,UPI,3
2025-04-25,Friday,4,Milk,Dairy,60,60,Card,14
2025-09-01,Monday,9,Maggi,Grocery,15,65,Card,19
2025-03-10,Monday,3,Tea,Beverage,120,71,UPI,11
2025-05-12,Monday,5,Sugar,Grocery,45,47,Cash,7
2025-11-11,Tuesday,11,Milk,Dairy,60,70,Cash,19
2025-04-11,Friday,4,Chips,Snacks,20,43,UPI,9
2025-03-15,Saturday,3,Chips,Snacks,20,79,UPI,12
2025-11-11,Tuesday,11,Rice,Grocery,70,42,UPI,8
2025-06-04,Wednesday,6,Biscuit,Snacks,25,76,Card,11
2025-09-24,Wednesday,9,Toothpaste,Personal Care,95,64,Card,8
2025-03-09,Sunday,3,Milk,Dairy,60,65,Cash,22
2025-01-18,Saturday,1,Coffee,Beverage,180,44,UPI,13
2025-05-02,Friday,5,Shampoo,Personal Care,180,47,UPI,2
2025-09-05,Friday,9,Coffee,Beverage,180,37,Cash,5
2025-10-23,Thursday,10,Chips,Snacks,20,49,UPI,16
2025-08-14,Thursday,8,Milk,Dairy,60,81,UPI,14
2025-06-22,Sunday,6,Biscuit,Snacks,25,51,UPI,15
2025-10-09,Thursday,10,Cold Drink,Beverage,40,73,Card,11
2025-05-15,Thursday,5,Biscuit,Snacks,25,79,UPI,9
2025-10-06,Monday,10,Toothpaste,Personal Care,95,41,Card,7
2025-03-03,Monday,3,Chips,Snacks,20,77,UPI,12
2025-06-07,Saturday,6,Cold Drink,Beverage,40,49,Card,24
2025-04-04,Friday,4,Butter,Dairy,55,59,UPI,7
2025-04-24,Thursday,4,Chips,Snacks,20,40,Cash,8
2025-11-04,Tuesday,11,Milk,Dairy,60,74,UPI,21
2025-07-05,Saturday,7,Chips,Snacks,20,80,Card,16
2025-07-11,Friday,7,Tea,Beverage,120,34,Cash,8
2025-11-13,Thursday,11,Shampoo,Personal Care,180,59,Card,5
2025-04-14,Monday,4,Soap,Personal Care,40,27,Card,4
2025-06-01,Sunday,6,Juice,Beverage,55,73,UPI,23
2025-06-03,Tuesday,6,Bread,Bakery,35,37,UPI,13
2025-06-09,Monday,6,Coffee,Beverage,180,70,Cash,4
2025-01-31,Friday,1,Juice,Beverage,55,36,UPI,8
2025-05-05,Monday,5,Chips,Snacks,20,81,UPI,11
2025-10-30,Thursday,10,Rice,Grocery,70,51,UPI,9
2025-05-22,Thursday,5,Butter,Dairy,55,50,UPI,5
2025-12-11,Thursday,12,Biscuit,Snacks,25,43,UPI,10
2025-06-17,Tuesday,6,Toothpaste,Personal Care,95,64,UPI,4
2025-02-22,Saturday,2,Milk,Dairy,60,58,Cash,24
2025-03-05,Wednesday,3,Milk,Dairy,60,85,Cash,18
2025-06-24,Tuesday,6,Bread,Bakery,35,37,UPI,15
2025-02-27,Thursday,2,Cold Drink,Beverage,40,56,Cash,9
2025-12-21,Sunday,12,Cold Drink,Beverage,40,48,UPI,14
2025-11-05,Wednesday,11,Maggi,Grocery,15,83,UPI,21
2025-08-10,Sunday,8,Biscuit,Snacks,25,75,UPI,15
2025-05-22,Thursday,5,Biscuit,Snacks,25,71,UPI,11
2025-05-09,Friday,5,Rice,Grocery,70,32,UPI,7
2025-09-06,Saturday,9,Biscuit,Snacks,25,68,UPI,17
2025-05-17,Saturday,5,Sugar,Grocery,45,67,Cash,12
2025-11-07,Friday,11,Coffee,Beverage,180,73,UPI,15
2025-11-26,Wednesday,11,Chips,Snacks,20,40,UPI,14
2025-07-04,Friday,7,Biscuit,Snacks,25,76,Cash,13
2025-07-21,Monday,7,Soap,Personal Care,40,44,Cash,2
2025-08-24,Sunday,8,Sugar,Grocery,45,39,Card,17
2025-11-18,Tuesday,11,Chips,Snacks,20,46,Cash,13
2025-06-18,Wednesday,6,Maggi,Grocery,15,54,Card,16
2025-08-22,Friday,8,Chips,Snacks,20,52,Cash,10
2025-05-08,Thursday,5,Milk,Dairy,60,64,Cash,16
2025-12-24,Wednesday,12,Milk,Dairy,60,85,Cash,16
2025-10-08,Wednesday,10,Bread,Bakery,35,88,UPI,20
2025-09-13,Saturday,9,Chips,Snacks,20,55,Cash,13
2025-04-27,Sunday,4,Biscuit,Snacks,25,42,Card,16
2025-07-27,Sunday,7,Maggi,Grocery,15,76,Cash,25
2025-04-14,Monday,4,Biscuit,Snacks,25,76,UPI,11
2025-08-13,Wednesday,8,Milk,Dairy,60,84,UPI,16
2025-01-09,Thursday,1,Bread,Bakery,35,45,Cash,13
2025-12-25,Thursday,12,Cold Drink,Beverage,40,48,Cash,10
2025-07-23,Wednesday,7,Tea,Beverage,120,75,UPI,11
2025-12-31,Wednesday,12,Maggi,Grocery,15,82,UPI,20
2025-06-24,Tuesday,6,Milk,Dairy,60,60,UPI,18
2025-02-23,Sunday,2,Juice,Beverage,55,70,Card,14
2025-04-26,Saturday,4,Milk,Dairy,60,55,UPI,20
2025-05-21,Wednesday,5,Toothpaste,Personal Care,95,55,UPI,4
2025-04-23,Wednesday,4,Biscuit,Snacks,25,44,UPI,10
2025-03-16,Sunday,3,Chips,Snacks,20,48,Card,13
2025-09-05,Friday,9,Cold Drink,Beverage,40,55,Cash,9
2025-04-09,Wednesday,4,Butter,Dairy,55,38,Cash,7
2025-11-18,Tuesday,11,Coffee,Beverage,180,82,Cash,17
2025-05-15,Thursday,5,Milk,Dairy,60,60,UPI,17
2025-05-01,Thursday,5,Juice,Beverage,55,58,UPI,16
2025-06-14,Saturday,6,Biscuit,Snacks,25,74,UPI,17
2025-09-17,Wednesday,9,Butter,Dairy,55,61,UPI,7
2025-11-06,Thursday,11,Chips,Snacks,20,78,Cash,13
2025-04-25,Friday,4,Butter,Dairy,55,44,Cash,7
2025-11-13,Thursday,11,Maggi,Grocery,15,81,UPI,24
2025-03-29,Saturday,3,Juice,Beverage,55,60,Cash,12
2025-06-27,Friday,6,Maggi,Grocery,15,84,UPI,19
2025-02-03,Monday,2,Toothpaste,Personal Care,95,62,UPI,6
2025-01-15,Wednesday,1,Cold Drink,Beverage,40,61,UPI,10
2025-03-10,Monday,3,Biscuit,Snacks,25,45,Cash,12
2025-12-23,Tuesday,12,Milk,Dairy,60,57,UPI,16
2025-09-18,Thursday,9,Chips,Snacks,20,40,Cash,11
2025-10-28,Tuesday,10,Butter,Dairy,55,67,UPI,8
2025-10-28,Tuesday,10,Biscuit,Snacks,25,70,UPI,11
2025-03-24,Monday,3,Rice,Grocery,70,41,Card,6
2025-04-02,Wednesday,4,Biscuit,Snacks,25,31,Cash,10
2025-03-03,Monday,3,Tea,Beverage,120,34,UPI,9
2025-12-25,Thursday,12,Rice,Grocery,70,54,UPI,8
2025-06-25,Wednesday,6,Sugar,Grocery,45,33,UPI,7
2025-08-09,Saturday,8,Bread,Bakery,35,46,UPI,21
2025-04-27,Sunday,4,Rice,Grocery,70,51,UPI,10
2025-05-12,Monday,5,Maggi,Grocery,15,74,UPI,16
2025-12-16,Tuesday,12,Coffee,Beverage,180,38,UPI,8
2025-01-07,Tuesday,1,Butter,Dairy,55,44,UPI,4
2025-10-18,Saturday,10,Maggi,Grocery,15,58,UPI,27
2025-04-04,Friday,4,Soap,Personal Care,40,39,Card,6
2025-12-16,Tuesday,12,Maggi,Grocery,15,75,UPI,17
2025-08-14,Thursday,8,Bread,Bakery,35,66,UPI,14
2025-01-16,Thursday,1,Chips,Snacks,20,34,Card,12
2025-03-03,Monday,3,Cold Drink,Beverage,40,46,UPI,8
2025-10-30,Thursday,10,Toothpaste,Personal Care,95,58,UPI,7
2025-11-10,Monday,11,Bread,Bakery,35,82,UPI,20
2025-08-18,Monday,8,Rice,Grocery,70,67,Cash,5
2025-07-07,Monday,7,Milk,Dairy,60,50,Card,15
2025-07-26,Saturday,7,Tea,Beverage,120,35,Card,12
2025-12-04,Thursday,12,Juice,Beverage,55,35,Cash,9
2025-12-02,Tuesday,12,Maggi,Grocery,15,71,Cash,18
2025-09-25,Thursday,9,Biscuit,Snacks,25,80,UPI,12
2025-06-14,Saturday,6,Bread,Bakery,35,88,UPI,20
2025-08-07,Thursday,8,Juice,Beverage,55,55,UPI,8
2025-09-09,Tuesday,9,Tea,Beverage,120,47,Cash,7
2025-06-06,Friday,6,Soap,Personal Care,40,75,Cash,5
2025-12-24,Wednesday,12,Biscuit,Snacks,25,62,Cash,9
2025-02-15,Saturday,2,Bread,Bakery,35,89,Card,22
2025-11-25,Tuesday,11,Tea,Beverage,120,39,UPI,18
2025-04-07,Monday,4,Milk,Dairy,60,70,UPI,16
2025-08-11,Monday,8,Chips,Snacks,20,65,Cash,12
2025-12-15,Monday,12,Tea,Beverage,120,37,UPI,11
2025-04-24,Thursday,4,Bread,Bakery,35,39,Cash,15
2025-10-20,Monday,10,Tea,Beverage,120,53,UPI,9
2025-05-29,Thursday,5,Biscuit,Snacks,25,44,Cash,9
2025-06-19,Thursday,6,Juice,Beverage,55,48,UPI,14
2025-01-23,Thursday,1,Chips,Snacks,20,38,Cash,9
2025-05-13,Tuesday,5,Shampoo,Personal Care,180,67,Cash,4
2025-11-17,Monday,11,Cold Drink,Beverage,40,72,Cash,11
2025-12-20,Saturday,12,Milk,Dairy,60,66,UPI,20
2025-04-08,Tuesday,4,Chips,Snacks,20,47,Cash,11
2025-07-22,Tuesday,7,Shampoo,Personal Care,180,65,Cash,1
2025-12-20,Saturday,12,Maggi,Grocery,15,80,UPI,20
2025-09-08,Monday,9,Bread,Bakery,35,44,UPI,13
2025-05-12,Monday,5,Bread,Bakery,35,54,UPI,16
2025-10-19,Sunday,10,Milk,Dairy,60,66,Cash,21
2025-02-14,Friday,2,Cold Drink,Beverage,40,61,UPI,10
2025-01-19,Sunday,1,Tea,Beverage,120,46,UPI,19
2025-04-05,Saturday,4,Chips,Snacks,20,46,UPI,11
2025-03-15,Saturday,3,Rice,Grocery,70,84,UPI,15
2025-04-07,Monday,4,Juice,Beverage,55,35,Cash,13
2025-06-24,Tuesday,6,Juice,Beverage,55,55,UPI,13
2025-01-29,Wednesday,1,Cold Drink,Beverage,40,53,UPI,9
2025-02-02,Sunday,2,Milk,Dairy,60,79,UPI,19
2025-08-13,Wednesday,8,Toothpaste,Personal Care,95,52,UPI,4
2025-09-28,Sunday,9,Bread,Bakery,35,52,UPI,22
2025-01-30,Thursday,1,Butter,Dairy,55,67,UPI,4
2025-01-09,Thursday,1,Tea,Beverage,120,81,Card,15
2025-03-15,Saturday,3,Rice,Grocery,70,29,UPI,9
2025-07-18,Friday,7,Coffee,Beverage,180,34,Card,7
2025-01-19,Sunday,1,Biscuit,Snacks,25,44,UPI,20
2025-09-01,Monday,9,Chips,Snacks,20,73,UPI,12
2025-07-18,Friday,7,Toothpaste,Personal Care,95,74,UPI,7
2025-05-09,Friday,5,Tea,Beverage,120,69,UPI,9
2025-03-20,Thursday,3,Juice,Beverage,55,62,Card,8
2025-05-27,Tuesday,5,Bread,Bakery,35,58,Card,14
2025-07-08,Tuesday,7,Cold Drink,Beverage,40,53,Cash,6
2025-08-24,Sunday,8,Bread,Bakery,35,57,Card,23
2025-11-17,Monday,11,Maggi,Grocery,15,66,UPI,21
2025-08-20,Wednesday,8,Rice,Grocery,70,52,UPI,8
2025-12-07,Sunday,12,Milk,Dairy,60,87,UPI,21
2025-12-31,Wednesday,12,Bread,Bakery,35,70,UPI,14
2025-12-04,Thursday,12,Cold Drink,Beverage,40,53,Card,10
2025-07-29,Tuesday,7,Tea,Beverage,120,70,UPI,9
2025-08-29,Friday,8,Rice,Grocery,70,59,Cash,5
2025-11-16,Sunday,11,Milk,Dairy,60,56,UPI,23
2025-12-04,Thursday,12,Cold Drink,Beverage,40,62,UPI,9
2025-01-13,Monday,1,Juice,Beverage,55,50,Cash,6
2025-12-15,Monday,12,Bread,Bakery,35,86,UPI,17
2025-04-12,Saturday,4,Rice,Grocery,70,52,UPI,12
2025-03-08,Saturday,3,Cold Drink,Beverage,40,73,Card,14
2025-11-18,Tuesday,11,Soap,Personal Care,40,74,UPI,4
2025-01-28,Tuesday,1,Maggi,Grocery,15,43,UPI,18
2025-04-14,Monday,4,Cold Drink,Beverage,40,50,UPI,17
2025-11-16,Sunday,11,Maggi,Grocery,15,70,Cash,29
2025-02-21,Friday,2,Milk,Dairy,60,48,Card,18
2025-08-01,Friday,8,Bread,Bakery,35,67,Card,13
2025-10-15,Wednesday,10,Rice,Grocery,70,76,Cash,12
2025-02-28,Friday,2,Bread,Bakery,35,62,UPI,14
2025-07-15,Tuesday,7,Maggi,Grocery,15,63,UPI,19
2025-10-28,Tuesday,10,Biscuit,Snacks,25,73,Cash,16
2025-01-11,Saturday,1,Sugar,Grocery,45,58,Card,16
2025-07-09,Wednesday,7,Butter,Dairy,55,35,UPI,4
2025-07-21,Monday,7,Milk,Dairy,60,42,Card,15
2025-12-09,Tuesday,12,Chips,Snacks,20,69,UPI,9
2025-02-12,Wednesday,2,Biscuit,Snacks,25,69,Card,11
2025-11-15,Saturday,11,Tea,Beverage,120,61,UPI,25
2025-09-24,Wednesday,9,Milk,Dairy,60,65,UPI,14
2025-11-29,Saturday,11,Bread,Bakery,35,71,Card,23
2025-05-20,Tuesday,5,Milk,Dairy,60,79,UPI,17
2025-03-08,Saturday,3,Tea,Beverage,120,81,Cash,14
2025-04-13,Sunday,4,Milk,Dairy,60,67,UPI,23
2025-12-23,Tuesday,12,Toothpaste,Personal Care,95,48,UPI,7
2025-08-06,Wednesday,8,Tea,Beverage,120,75,UPI,10
2025-05-14,Wednesday,5,Juice,Beverage,55,66,UPI,15
2025-08-19,Tuesday,8,Maggi,Grocery,15,78,Card,16
2025-02-28,Friday,2,Cold Drink,Beverage,40,34,Cash,6
2025-02-08,Saturday,2,Maggi,Grocery,15,46,UPI,22
2025-02-14,Friday,2,Chips,Snacks,20,28,Cash,8
2025-06-24,Tuesday,6,Biscuit,Snacks,25,37,UPI,13
2025-08-24,Sunday,8,Shampoo,Personal Care,180,65,UPI,6
2025-04-13,Sunday,4,Biscuit,Snacks,25,38,Cash,13
2025-08-10,Sunday,8,Maggi,Grocery,15,44,Cash,21
2025-11-17,Monday,11,Rice,Grocery,70,43,Cash,11
2025-12-28,Sunday,12,Tea,Beverage,120,85,Cash,19
2025-02-01,Saturday,2,Cold Drink,Beverage,40,65,UPI,13
2025-04-12,Saturday,4,Bread,Bakery,35,73,Cash,19
2025-03-05,Wednesday,3,Bread,Bakery,35,45,UPI,13
2025-04-27,Sunday,4,Milk,Dairy,60,81,Cash,21
2025-07-31,Thursday,7,Milk,Dairy,60,78,UPI,18
2025-06-26,Thursday,6,Rice,Grocery,70,59,UPI,6
2025-12-16,Tuesday,12,Cold Drink,Beverage,40,46,Cash,8
2025-02-02,Sunday,2,Maggi,Grocery,15,90,UPI,24
2025-08-09,Saturday,8,Biscuit,Snacks,25,35,Card,15
2025-06-13,Friday,6,Toothpaste,Personal Care,95,77,Card,8
2025-12-15,Monday,12,Milk,Dairy,60,81,Card,18
2025-06-13,Friday,6,Coffee,Beverage,180,48,Cash,6
2025-09-13,Saturday,9,Sugar,Grocery,45,54,UPI,14
2025-04-27,Sunday,4,Biscuit,Snacks,25,39,Cash,17
2025-08-25,Monday,8,Rice,Grocery,70,77,Cash,7
2025-08-26,Tuesday,8,Butter,Dairy,55,55,UPI,7
2025-07-17,Thursday,7,Biscuit,Snacks,25,33,Card,12
2025-07-15,Tuesday,7,Chips,Snacks,20,54,UPI,9
2025-12-05,Friday,12,Sugar,Grocery,45,36,Cash,7
2025-02-18,Tuesday,2,Bread,Bakery,35,58,UPI,13
2025-04-12,Saturday,4,Milk,Dairy,60,65,UPI,20
2025-10-09,Thursday,10,Chips,Snacks,20,45,UPI,13
2025-08-10,Sunday,8,Biscuit,Snacks,25,67,Card,16
2025-02-24,Monday,2,Maggi,Grocery,15,56,Cash,16
2025-03-14,Friday,3,Soap,Personal Care,40,56,Card,3
2025-08-02,Saturday,8,Chips,Snacks,20,53,Cash,14
2025-06-09,Monday,6,Milk,Dairy,60,65,Cash,18
2025-09-29,Monday,9,Soap,Personal Care,40,45,Cash,4
2025-03-07,Friday,3,Chips,Snacks,20,66,Card,10
2025-08-17,Sunday,8,Maggi,Grocery,15,59,UPI,24
2025-04-30,Wednesday,4,Milk,Dairy,60,76,Card,16
2025-05-24,Saturday,5,Butter,Dairy,55,69,Cash,13
2025-03-07,Friday,3,Biscuit,Snacks,25,81,Cash,11
2025-04-28,Monday,4,Butter,Dairy,55,67,UPI,8
2025-09-08,Monday,9,Chips,Snacks,20,62,Card,12
2025-02-18,Tuesday,2,Milk,Dairy,60,85,UPI,17
2025-09-28,Sunday,9,Milk,Dairy,60,81,Card,23
2025-05-17,Saturday,5,Juice,Beverage,55,88,UPI,19
2025-12-31,Wednesday,12,Biscuit,Snacks,25,53,Cash,10
2025-05-07,Wednesday,5,Maggi,Grocery,15,77,UPI,17
2025-11-14,Friday,11,Milk,Dairy,60,52,Cash,23
2025-09-06,Saturday,9,Juice,Beverage,55,68,UPI,14
2025-04-07,Monday,4,Chips,Snacks,20,70,UPI,12
2025-04-10,Thursday,4,Biscuit,Snacks,25,65,UPI,13
2025-08-05,Tuesday,8,Chips,Snacks,20,47,UPI,8
2025-01-13,Monday,1,Bread,Bakery,35,74,Cash,13
2025-07-08,Tuesday,7,Rice,Grocery,70,77,Card,8
2025-11-17,Monday,11,Bread,Bakery,35,52,Cash,22
2025-02-25,Tuesday,2,Biscuit,Snacks,25,60,UPI,11
2025-08-21,Thursday,8,Biscuit,Snacks,25,41,Cash,11
2025-01-09,Thursday,1,Milk,Dairy,60,37,Card,14
2025-07-08,Tuesday,7,Tea,Beverage,120,48,Cash,8
2025-01-14,Tuesday,1,Rice,Grocery,70,69,UPI,8
2025-11-10,Monday,11,Bread,Bakery,35,57,Cash,17
2025-09-19,Friday,9,Coffee,Beverage,180,69,Cash,3
2025-02-02,Sunday,2,Maggi,Grocery,15,49,UPI,20
2025-05-01,Thursday,5,Bread,Bakery,35,81,UPI,13
2025-02-11,Tuesday,2,Milk,Dairy,60,58,Cash,17
2025-10-07,Tuesday,10,Tea,Beverage,120,59,Cash,13
2025-03-21,Friday,3,Rice,Grocery,70,34,Cash,9
2025-03-01,Saturday,3,Sugar,Grocery,45,47,UPI,12
2025-01-13,Monday,1,Toothpaste,Personal Care,95,65,Cash,4
2025-01-22,Wednesday,1,Bread,Bakery,35,47,Cash,13
2025-03-12,Wednesday,3,Juice,Beverage,55,49,UPI,9
2025-12-10,Wednesday,12,Biscuit,Snacks,25,33,UPI,12
2025-01-13,Monday,1,Milk,Dairy,60,72,UPI,17
2025-01-19,Sunday,1,Bread,Bakery,35,75,UPI,18
2025-02-11,Tuesday,2,Milk,Dairy,60,61,UPI,18
2025-07-23,Wednesday,7,Chips,Snacks,20,38,UPI,9
2025-11-15,Saturday,11,Juice,Beverage,55,61,UPI,18
2025-04-14,Monday,4,Bread,Bakery,35,53,UPI,17
2025-05-14,Wednesday,5,Milk,Dairy,60,44,Cash,17
2025-08-17,Sunday,8,Sugar,Grocery,45,86,UPI,17
2025-01-22,Wednesday,1,Bread,Bakery,35,42,Cash,16
2025-04-13,Sunday,4,Cold Drink,Beverage,40,89,Cash,25
2025-06-05,Thursday,6,Cold Drink,Beverage,40,39,Cash,16
2025-05-10,Saturday,5,Bread,Bakery,35,42,UPI,21
2025-04-03,Thursday,4,Bread,Bakery,35,48,UPI,15
2025-06-17,Tuesday,6,Biscuit,Snacks,25,57,Cash,12
2025-09-09,Tuesday,9,Bread,Bakery,35,71,Cash,16
2025-12-08,Monday,12,Chips,Snacks,20,33,Cash,9
2025-01-16,Thursday,1,Cold Drink,Beverage,40,33,Card,10
2025-01-01,Wednesday,1,Juice,Beverage,55,55,UPI,7
2025-03-23,Sunday,3,Coffee,Beverage,180,49,UPI,6
2025-08-05,Tuesday,8,Bread,Bakery,35,39,UPI,15
2025-06-02,Monday,6,Toothpaste,Personal Care,95,31,UPI,4
2025-04-15,Tuesday,4,Milk,Dairy,60,74,Cash,14
